"userId","movieId","rating","timestamp"
262,125,2,840310997
4,126,1,986848920
6,126,3,845555342
27,126,2,962685762
260,128,3,1109410370
290,129,2,974937943
136,132,3,832449989
181,132,3,845470661
262,132,3,840306317
6,135,3,845554987
19,135,3,965707637
42,135,3,996256102
609,137,3,847221054
6,140,3,845555024
32,140,3,856736262
68,140,3.5,1269122528
6,141,4,845553586
8,141,3,839464076
19,141,1,965706592
42,144,4,996220026
109,144,3,841109781
191,144,4,829760897
6,145,4,845553966
18,145,3.5,1456864434
21,145,3,1376823315
6,146,4,845555607
40,146,3,832060059
140,146,3,1032259081
28,147,2.5,1242289858
47,147,3.5,1496205843
84,147,4,858771818
191,148,5,829760897
603,149,2,963179615
5,150,3,847434748
6,150,4,845553110
7,150,4.5,1106635925
1,151,5,964984041
6,151,4,845553586
33,151,4,939715904
380,152,1,1494036422
571,152,2,966900418
5,153,3,847434802
6,153,3,845553146
8,153,2,839463451
84,154,3,858771818
109,154,3,841109988
156,154,5,939842396
191,155,4,829760897
268,155,1,940193478
414,155,2,1073681117
108,156,4,1042840602
603,156,2,963178259
606,156,4,1171733425
1,157,5,964984100
135,157,2,1009692345
181,157,2,845470963
6,158,4,845553660
15,158,1,1299424840
19,158,3,965709785
6,159,3,845555006
40,159,3,832059770
64,159,3.5,1161563882
6,160,5,845553457
46,160,4,834788146
56,160,3,835799274
6,161,3,845553253
19,161,2,965710914
28,161,3,1242032929
4,162,5,945078571
57,162,4,972172280
95,162,5,1043340311
1,163,5,964983650
6,163,3,845553907
18,163,4,1455748933
79,164,5,975281545
84,164,4,858771912
140,164,3,967048354
6,165,3,845553146
7,165,4,1106635987
11,165,3,902154567
182,166,1.5,1055156234
414,166,3,961438936
603,166,4,963178761
6,168,5,845553695
12,168,5,1247264411
38,168,4,841341549
181,169,3,845470321
234,169,2,1004409257
240,169,3,849122896
6,170,3,845554263
11,170,4,902154621
19,170,3,965711598
4,171,3,945078428
6,171,3,845555402
57,171,4,965796904
15,172,1,1299424762
28,172,3,1277002294
40,172,4,832059339
19,173,1,965703997
40,173,4,832059273
42,173,2,996221544
6,174,3,845554479
43,174,5,848994534
136,174,3,832449989
23,175,3,1107162721
109,175,5,841109499
124,175,4,1336409774
4,176,5,964622565
95,176,4,1048382937
171,176,5,866905925
6,177,3,845554931
51,177,4,1230930634
136,177,3,832449964
191,178,1,829760898
6,179,1,845555362
414,179,2,961514335
6,180,2,845555006
18,180,4,1455617692
45,180,4,950726070
6,181,3,845553938
66,181,2,1113190908
84,181,3,860397928
325,183,4,1039396567
604,183,3,832080615
603,184,4,963179880
604,184,3,832080636
6,185,3,845553283
8,185,5,839463509
19,185,2,965704056
6,186,3,845553619
8,186,4,839463856
19,186,2,965707724
9,187,3,1044657119
287,187,4.5,1110230894
555,187,5,978746596
136,188,5,832451540
182,188,3.5,1063289502
260,188,4,1109408671
6,189,3,845556241
4,190,2,945079259
195,190,1,974710304
275,190,3,1049078712
6,191,2,845554931
181,191,1,845470737
337,191,5,860256159
14,193,3,835441371
38,193,1,841341598
42,193,3,996256573
32,194,5,856737270
33,194,3,939647873
54,194,3,830247865
6,195,4,845554455
42,195,3,996219752
84,195,4,858772398
6,196,3,845553586
19,196,2,965703915
56,196,3,835799366
57,198,3,965798823
64,198,3,1161565802
109,198,3,841109119
40,199,3,832060204
391,199,4,1032648830
474,199,4.5,1107193580
6,201,3,845556290
606,202,3,1172015598
32,203,4,856737166
38,203,3,841341750
40,203,5,832059474
6,204,3,845553619
16,204,2,1377476617
99,204,1,829828007
6,205,3,845555477
40,205,4,832060230
54,205,3,830247590
385,206,2,839867522
603,206,4,954482107
6,207,4,845554024
64,207,3.5,1161566667
68,207,4,1269122598
6,208,3,845553253
8,208,3,839463509
11,208,3,902154706
6,209,3,845556106
414,209,4,961518195
599,209,2.5,1498518003
6,210,4,845556310
140,210,3,1021898818
414,210,3,961513509
28,211,3,1242107980
437,211,4,859721610
6,212,4,845556181
226,212,3.5,1095712757
307,212,1.5,1186257538
105,213,4.5,1446610221
191,213,5,829760897
229,213,3,836942246
84,214,4,858771796
603,214,4,963179452
4,215,5,945079078
41,215,2,1458939048
105,215,4,1447579944
1,216,5,964981208
6,216,4,845554099
19,216,2,965707746
6,217,3,845555382
43,217,5,848994890
160,217,1,971196785
6,218,2,845553994
40,218,4,832059458
58,218,5,847719231
6,219,3,845556131
604,220,3,832080636
4,222,1,945629040
6,222,4,845554024
12,222,5,1247263465
1,223,3,964980985
9,223,4,1044656650
18,223,4,1455617470
6,224,3,845553794
28,224,3,1234334917
32,224,4,856737388
6,225,4,845553381
26,225,3,836950483
42,225,4,996219167
42,227,4,996221233
57,227,1,969754641
99,227,3,829828005
40,228,3,832060190
99,228,3,829828005
414,228,1,961439623
191,229,5,829760897
199,229,3,940373078
353,229,3,831940234
6,230,5,845553966
33,230,3,939715955
40,230,5,832059458
1,231,5,964981179
6,231,3,845553174
8,231,4,839463470
4,232,5,964622684
5,232,4,847435292
33,232,4,939648134
101,233,4,968440983
109,233,3,841109953
195,233,3,1008558036
6,234,2,845554176
42,234,4,996256613
57,234,3,965797839
1,235,4,964980908
4,235,2,945173513
8,235,3,839464076
6,236,4,845553559
8,236,3,839463767
32,236,3,856737081
6,237,4,845553875
35,237,3,830939834
38,237,3,841341680
27,238,3,962685525
43,238,5,848994876
6,239,3,845554987
20,239,4.5,1054038398
129,239,4,1167378257
6,240,3,845555571
546,240,3,973588747
592,240,2,837351074
607,241,4,964744490
160,242,2,971117781
202,242,4,975013015
391,242,4,1032648867
6,243,3,845555588
32,246,4,856737338
38,246,5,841341715
70,246,4.5,1355198793
4,247,3,986848894
5,247,5,847435337
51,247,5,1230928802
6,248,5,845554263
45,248,2,951170651
58,248,3,847719411
33,249,3,939716778
53,249,5,1237748109
58,249,5,847719464
6,250,4,845555588
219,250,1.5,1198783128
274,250,3,1172275396
6,251,3,845556257
91,251,2.5,1112717660
414,251,3.5,1069692910
6,252,4,845553619
8,252,3,839463856
19,252,3,965706507
5,253,3,847435292
6,253,3,845553283
8,253,5,839463509
6,254,3,845555655
66,255,0.5,1113188840
136,255,1,832450037
226,255,2,1096419695
6,256,3,845553726
12,256,5,1247263375
15,256,3,1299425021
6,257,5,845554176
42,257,3,996215225
99,257,5,829828006
6,258,3,845555172
19,258,3,965704033
93,258,4,942946508
43,259,4,848994678
99,259,3,829828006
372,259,3,874416842
1,260,5,964981680
4,260,5,945079259
7,260,5,1106635933
5,261,4,847435238
6,261,4,845553695
12,261,4.5,1247263357
6,262,5,845554551
20,262,4.5,1054038142
43,262,5,848994574
606,263,4,1171328200
4,265,5,964538468
5,265,3,847435129
6,265,3,845553726
5,266,1,847435311
6,266,3,845553457
14,266,5,835441168
6,267,3,845554376
40,267,3,832059622
135,267,2,1009692359
191,269,3,829760898
603,269,3,963180041
6,270,3,845555172
84,270,3,858772258
429,270,5,828124616
6,271,4,845555249
43,271,5,848994795
372,271,2,874416493
23,272,4,1107162524
32,272,5,856737123
33,272,4,939716778
6,273,3,845553875
19,273,1,965705240
38,273,2,841341680
6,274,4,845555151
136,274,4,832451478
181,274,3,845470848
217,275,2,955944634
284,275,3,832787305
294,275,2,966596595
6,276,4,845553907
42,276,4,996221323
43,276,5,848994265
6,277,5,845553844
12,277,3,1247263371
43,277,5,848994222
294,278,1,966596695
603,278,2,963178727
6,279,3,845555436
429,279,3,828124616
58,280,5,847719231
117,280,3,844163543
136,280,5,832449705
6,281,4,845554320
40,281,5,832059534
99,281,5,829828006
6,282,3,845553522
8,282,3,839463767
14,282,5,835441239
109,283,2,841275803
191,283,4,829760898
275,283,5,1049078712
594,284,4.5,1108975148
604,285,4,832080636
84,287,3,858772239
6,288,2,845553283
14,288,4,835441107
18,288,4,1455617466
6,289,3,845554455
19,289,2,965706795
84,289,3,860398550
5,290,5,847435311
28,290,3,1234570350
109,290,3,841189922
6,291,3,845555571
19,291,2,965712018
414,291,2,961682185
6,292,4,845553253
8,292,3,839463489
11,292,4,902154383
6,293,3,845553660
15,293,3,1510571962
16,293,4,1377477870
262,294,3,840309997
429,294,3,828124616
19,295,3,965708038
1,296,3,964982967
4,296,1,945173350
5,296,5,847434748
275,298,2,1049076725
84,299,5,858771796
96,299,3,964773068
191,299,5,829760898
5,300,3,847435337
23,300,3,1107342187
26,300,3,836950431
603,301,4,954482713
6,302,3,845555436
33,302,3,939716327
84,302,3,858771796
6,303,3,845554099
42,303,2,996221407
57,303,2,965798410
6,304,4,845555546
294,304,2,966596595
367,304,5,997813416
13,305,1,987456968
57,305,3,972175617
84,305,3,860397582
40,306,5,832059622
84,306,4,857653639
96,306,1,964773021
33,307,5,939715286
40,307,5,832059644
64,307,3.5,1161531272
33,308,4,939716559
40,308,5,832059658
74,308,5,1207501263
6,310,3,845556119
604,311,3,832080690
6,312,1,845555151
40,312,3,832059952
99,312,1,829828007
6,313,3,845555546
380,313,3,1494036261
476,313,4,835022358
6,314,5,845554603
32,314,4,856737002
40,314,5,832059734
6,315,4,845553522
36,315,0.5,1100803362
46,315,3,834788227
1,316,3,964982310
5,316,2,847434832
6,316,5,845553174
6,317,4,845553457
8,317,3,839463644
20,317,3.5,1054038283
2,318,3,1445714835
5,318,3,847434880
6,318,5,845553200
4,319,5,945079182
16,319,4,1377476675
19,319,1,965710693
603,320,3,953925390
84,321,4,858771861
606,321,4,1175637271
33,322,2,939716829
91,322,2,1112716866
262,322,3,840306579
84,324,4,860397228
19,325,2,965708360
43,325,5,848994749
99,325,2,829828006
84,326,3,857653794
290,326,4,974942857
603,326,5,963179273
6,327,1,845554062
32,327,3,856737165
40,327,4,832059585
19,328,2,965705076
136,328,2,832449964
240,328,5,849123049
6,329,4,845553200
18,329,4,1455231677
19,329,2,965709622
6,330,3,845555071
19,330,3,965705097
40,330,3,832059921
84,331,3,858772206
603,331,3,963180195
6,332,3,845555046
19,332,2,965703973
274,332,2.5,1172026198
1,333,5,964981179
2,333,4,1445715029
6,333,5,845553757
23,334,4,1107164085
84,334,4,858772079
262,334,3,840309968
372,335,4,874415062
536,335,3,832840487
6,336,3,845556223
6,337,5,845553586
14,337,5,835441239
18,337,4,1455748833
19,338,2,965703940
45,338,3,950741024
136,338,2,832449755
6,339,4,845553253
8,339,3,839463509
14,339,4,835441066
6,340,4,845555265
136,340,4,832450093
353,340,3,831940286
290,341,4,974937901
479,341,4,1039362593
4,342,5,964538500
6,342,3,845553938
35,342,4,830939941
6,343,3,845555172
43,343,4,848994765
307,343,1.5,1186085618
5,344,3,847434802
6,344,3,845553146
14,344,2,835441012
4,345,4,945629063
28,345,4,1242290330
32,345,5,856737044
109,346,4,841141700
312,346,3,1043175598
414,346,3,961517293
6,347,3,845555300
109,347,3,842744202
191,347,5,829760897
4,348,4,964622786
6,348,3,845553938
19,348,2,965706276
1,349,4,964982563
5,349,3,847434832
6,349,5,845553146
6,350,5,845553489
19,350,2,965712461
38,350,4,841341428
4,351,3,986934901
6,351,4,845554455
14,351,3,835441686
6,352,3,845555382
414,352,2,961438532
6,353,4,845553726
19,353,5,965711267
28,353,3,1242033139
6,354,4,845555402
84,354,4,858772111
109,354,3,841109755
6,355,4,845553819
15,355,1,1299425002
21,355,4,1376823342
1,356,4,964980962
6,356,5,845553200
7,356,5,1106635915
4,357,3,964623306
5,357,2,847435238
6,357,3,845553457
6,358,3,845555265
95,358,3,1043340311
101,358,2,968443787
6,359,3,845556412
6,360,3,845555094
42,360,3,996221517
104,360,3,1136331301
6,361,4,845554376
32,361,4,856737270
42,361,3,996220309
1,362,5,964982588
6,362,3,845553994
19,362,2,965709622
387,363,4,1094877944
603,363,4,954482070
5,364,3,847434882
6,364,5,845553317
8,364,5,839463546
64,365,4,1161566490
198,365,3,1034135986
268,365,2,940193812
6,366,3,845554962
19,366,2,965704974
109,366,3,841151436
1,367,4,964981710
5,367,4,847435129
6,367,4,845553317
4,368,4,945078690
6,368,5,845553726
11,368,3,904510567
84,369,4,858772064
603,369,4,963180093
6,370,4,845553794
18,370,3,1455748940
19,370,3,965707669
6,371,3,845554141
9,371,3,1044656716
40,371,4,832060059
19,372,1,965706507
42,372,2,996219774
58,372,3,847719438
140,373,3,967048734
142,373,3,838934122
195,373,3,974705867
6,374,3,845554296
18,374,2.5,1455617791
19,374,2,965708038
11,376,2,902154684
14,376,4,835441620
32,376,3,856736227
6,377,5,845553317
8,377,4,839463644
11,377,3,902154431
6,378,3,845554987
19,378,3,965707419
84,378,3,858772673
19,379,2,965703885
42,379,2,996221323
57,379,1,972175617
5,380,2,847434748
6,380,4,845553110
7,380,3,1106635937
6,381,3,845553994
42,381,4,996221208
53,381,5,1237748115
6,382,3,845554397
43,382,5,848994479
57,382,2,972175120
6,383,3,845554320
14,383,4,835441729
40,383,3,832060108
91,384,3.5,1112717242
142,384,3,838934486
33,385,4,939716559
414,386,3,961518708
51,387,3.5,1230932629
217,387,1,955941016
294,387,2,966596414
265,388,2,965318456
603,388,4,963179452
410,389,5,990807705
467,389,4,919672275
132,390,2,1161799601
187,390,4.5,1161954627
387,390,3,1161420145
47,391,4.5,1496206564
135,393,3,1009693004
213,393,2.5,1316195191
217,393,1,955941778
6,405,3,845554603
149,405,1,902085168
313,405,3,1030475105
84,406,3,860399107
19,407,3,965705059
290,407,3,975032287
325,407,2,1039396015
42,408,4,996255745
414,408,2,961518556
307,409,2,1186084446
5,410,3,847435292
6,410,3,845553354
19,410,2,965706683
6,412,3,845554505
84,412,5,858771743
182,412,5,1055158064
42,413,2,996221492
43,413,3,848994349
45,413,3,951170710
19,414,2,965706886
42,414,2,996219191
217,414,3,955944449
6,415,4,845554420
42,415,2,996215738
66,415,3,1113190881
6,416,3,845554962
99,416,4,829828005
136,416,2,832450005
4,417,2,945078467
57,417,2,965797175
156,417,5,946799612
42,418,3,996256649
436,418,3,833530760
6,419,3,845554224
43,419,5,848994374
58,419,3,847719308
19,420,2,965708098
42,420,3,996215096
43,420,5,848993879
27,421,3,962685262
40,421,3,832059863
57,421,3,965798269
19,422,3,965711481
109,422,3,841143258
140,422,4,951163625
1,423,3,964982363
19,423,3,965711598
217,423,3,955941055
42,424,3,996221407
225,424,1,949111013
599,424,1.5,1519176167
156,425,4,1106854282
474,425,3.5,1089386945
6,426,3,845554551
160,426,3,971196362
368,426,3,971276726
19,427,3,965712068
135,427,3,1009691529
191,427,1,829760897
28,428,2.5,1240817486
33,428,5,939647444
91,428,3,1112713077
217,429,1,955945480
307,429,2,1186087471
414,429,2,961439560
575,430,5,926510655
608,430,2.5,1117502398
18,431,4,1462138790
23,431,3,1107164178
40,431,5,832059493
6,432,5,845553489
8,432,1,839463702
19,432,3,965707983
42,433,4,996221323
51,433,3.5,1230931581
91,433,2,1112717219
6,434,4,845553200
11,434,3,902154685
14,434,4,835441066
6,435,3,845553489
18,435,2,1459946774
19,435,2,965703973
42,436,4,996220726
104,436,1.5,1055630122
182,436,3.5,1055153811
6,437,3,845554505
109,437,2,841141958
136,437,1,832449909
217,438,3,955945239
234,438,3,1004408651
294,438,3,966596533
6,440,4,845553457
8,440,3,839463728
19,440,3,965706114
1,441,4,964980868
4,441,1,986934915
45,441,3,950724757
18,442,3,1455748803
19,442,3,965703811
28,442,1,1234516283
217,444,2,955945239
385,444,2,834692225
414,444,2,961439491
6,445,3,845555124
19,445,2,965706907
84,445,3,860397719
33,446,5,939716559
84,446,5,857653728
178,446,3.5,1163673711
14,448,3,835442201
33,448,4,939715485
290,448,4,974939475
500,449,1,1005528017
4,450,2,986848828
6,450,4,845555024
19,450,2,965706866
469,451,4,965333419
33,452,4,939716519
84,452,3,858771890
372,452,2,874416032
181,453,3,845472202
256,453,4,1447000649
414,453,3,975941113
6,454,4,845553283
8,454,4,839463546
23,454,2.5,1107342160
6,455,3,845554062
14,455,3,835441812
19,455,2,965710092
28,456,2,1235806094
202,456,5,975013223
221,456,4.5,1119984246
1,457,5,964981909
4,457,5,945079259
5,457,4,847434801
6,458,3,845555546
140,458,3,942842894
302,458,3,854473322
42,459,3,996220584
217,459,2,956195369
368,459,3,975829531
6,460,3,845555281
436,460,3,833531495
599,460,2,1519346731
202,461,3,975013683
275,461,1,1049078900
603,461,3,953925157
91,464,4,1112716881
181,464,3,845470717
217,464,3,955941587
6,466,2,845553844
7,466,5,1106635532
11,466,3,902154805
492,467,5,863976567
6,468,4,845553907
19,468,3,965706967
38,468,3,841341715
6,469,4,845555477
54,469,3,839923068
108,469,4,1042838912
294,470,1,966597212
32,471,3,856737165
57,471,3,969753604
91,471,1,1112713817
6,472,3,845555632
19,472,2,965707518
217,472,3,955944976
57,473,2,965799622
217,473,2,955944863
226,473,3.5,1095695305
5,474,4,847435337
6,474,4,845553522
11,474,4,902154431
4,475,5,945174290
5,475,5,847435311
6,475,4,845554099
266,476,1,945669205
6,477,4,845554141
14,477,4,835441578
33,477,3,939716738
599,478,2.5,1498515125
51,479,2,1230931569
217,479,3,955941308
244,479,2,975091915
1,480,4,964982346
6,480,5,845553200
7,480,5,1106635917
28,481,3,1242290652
53,481,5,1237748105
66,481,2,1113190302
51,482,3.5,1230930599
91,482,3.5,1112716885
182,482,4,1055153160
43,484,5,848995032
395,484,1,841505058
6,485,3,845553794
19,485,2,965707889
38,485,3,841341650
19,486,2,965707828
42,486,3,996220281
367,486,4,997813431
115,487,5,944951378
217,487,1,955944486
414,487,2,961439225
474,488,3,1047569232
6,489,3,845554505
181,489,3,845470797
229,489,3,838143752
6,490,3,845554584
19,490,2,965711106
33,490,2,939646733
6,491,4,845554141
14,491,3,835441672
40,491,5,832060059
4,492,5,945079872
103,492,4,1431970359
156,492,3,946799715
6,493,3,845555172
11,493,3,902154805
56,493,4,835799427
6,494,3,845554176
19,494,2,965711156
44,494,4,869251910
603,495,5,953927108
191,496,5,829760898
6,497,3,845553819
19,497,3,965706045
32,497,5,856737045
294,499,2,966596753
555,499,3,978747393
1,500,3,964981208
6,500,5,845553354
8,500,2,839463624
125,501,4.5,1474295924
351,501,3.5,1326210798
385,501,3,844794832
6,502,3,845554455
18,502,2,1456864767
43,502,5,848994518
217,504,3,955941505
414,504,3,961515392
6,505,3,845555317
51,505,4,1230931558
83,505,0.5,1332839297
603,506,5,963179949
606,506,4,1175637390
28,507,4,1242032956
33,507,4,939646733
42,507,4,996220661
6,508,4,845553586
14,508,3,835441558
18,508,4,1455749987
4,509,1,945079106
6,509,3,845553522
14,509,5,835441347
6,510,3,845555546
11,511,4,902154514
414,511,2,961516318
19,512,2,965703885
186,512,4,1031080176
313,512,3,1030474968
19,513,3,965707637
217,513,3,955943877
367,513,4,997812202
40,514,5,832060128
68,514,2.5,1271545072
109,514,3,841109326
5,515,3,847435129
6,515,4,845553794
40,515,3,832059892
6,516,4,845554908
57,516,2,965797502
66,516,3,1113188566
217,517,4,956195125
234,517,4,1004408472
368,517,3,975829650
57,518,2,972175291
217,518,3,955945007
294,518,2,966596695
43,519,5,848994479
149,519,2,902085168
160,519,1,971114775
6,520,3,845553844
19,520,2,965706795
42,520,2,996215153
346,521,3.5,1094646292
368,521,3,971276675
414,521,3,961682233
51,522,3.5,1230931540
125,522,3,1474414944
182,522,4.5,1054780379
66,523,4,1113190866
202,523,3,974912735
290,523,4,974939593
6,524,3,845554479
14,524,3,835442007
28,524,3.5,1242032861
603,526,4,963180075
1,527,5,964984002
3,527,0.5,1306464275
5,527,5,847434960
109,528,3,841275665
448,528,2,1080752851
599,528,2,1519350309
11,529,5,902155043
28,529,3.5,1234571468
32,529,4,856737044
5,531,4,847435258
6,531,3,845554296
20,531,4.5,1054038162
6,532,3,845554224
43,532,4,848994392
84,532,3,860397657
91,533,4,1112716908
160,533,3,971115659
181,533,2,845470762
5,534,3,847435311
84,534,4,857653693
117,534,3,844163663
66,535,5,1113190283
109,535,3,841109643
262,535,3,840306302
6,536,3,845556181
314,536,4,834241987
436,536,3,833531946
6,537,3,845554551
19,537,1,965707576
57,537,3,965797376
4,538,5,945078636
32,538,5,856737123
84,538,3,858771743
4,539,1,964538832
6,539,3,845553426
8,539,3,839463728
6,540,3,845554099
14,540,3,835441794
19,540,1,965711928
16,541,4.5,1377477340
17,541,3.5,1322628857
18,541,4,1456745325
6,542,4,845554524
19,542,2,965707983
43,542,4,848994546
1,543,4,964981179
6,543,3,845554099
12,543,3.5,1247263318
36,544,3,1100803734
217,544,3,955941055
368,544,3,975829943
6,546,2,845554349
19,546,2,965704079
45,546,2,950741111
244,547,4,975090740
599,547,2.5,1498515395
6,548,3,845554908
36,548,3,1100803739
42,548,4,996220852
410,549,5,990728275
603,549,4,954482046
42,550,5,996216357
113,550,2,980051988
414,550,3,961439009
19,551,5,965706163
20,551,5,1054038128
21,551,0.5,1418063134
1,552,4,964982653
6,552,3,845553875
14,552,3,835441558
1,553,5,964984153
4,553,2,945079301
6,553,5,845553559
18,555,4,1504907725
28,555,3,1234515790
38,555,2,841341570
275,556,4,1049079432
372,556,3,874416493
414,556,2,1167249218
19,558,2,965704355
93,558,4,942946634
217,558,3,955941666
33,562,5,939715485
68,562,2.5,1261624214
90,562,4,856354233
606,563,4,1171324691
217,564,1,955945521
414,564,2,961438887
132,567,2,1157992669
198,567,1,1034137937
202,567,3,974912341
436,568,4,833532043
603,568,3,963179880
6,569,4,845555342
45,569,2,950722240
140,569,3,949666667
606,573,3.5,1171328427
202,574,3,975013195
385,574,3,865026135
414,574,4,961438642
6,575,3,845555070
19,575,2,965706866
43,575,5,848994691
234,577,3,1004409190
294,577,1,966634331
